Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Total   
130      0.70     10.39    256.59   -422.78  -76.45   -260.43  0.00     0.00     0.00     -21.98   0.00     0.00     -525.06 
131      0.53     11.06    246.18   -431.64  -76.14   -249.54  0.00     0.00     0.00     -17.02   0.00     0.00     -528.15 
132      0.62     10.47    268.15   -425.52  -80.69   -251.47  0.00     0.00     0.00     -19.48   -0.00    0.00     -509.01 
133      0.71     10.01    291.36   -430.40  -80.50   -255.74  0.00     0.00     0.00     -17.94   0.00     0.00     -493.22 
134      0.72     10.18    256.20   -417.21  -78.93   -257.80  0.00     0.00     0.00     -19.87   0.00     0.00     -517.61 
135      0.69     10.08    262.26   -421.77  -82.37   -255.31  0.00     0.00     0.00     -16.32   -0.00    0.00     -513.51 
136      0.65     10.33    266.02   -436.83  -86.02   -250.70  0.00     0.00     0.00     -20.34   -0.00    0.00     -527.88 
137      0.60     10.97    254.18   -441.58  -78.30   -252.89  0.00     0.00     0.00     -20.21   0.00     0.00     -538.80 
138      0.73     10.45    279.44   -424.44  -76.68   -258.84  0.00     0.00     0.00     -17.57   -0.00    0.00     -498.09 
139      0.75     10.28    266.44   -434.76  -82.22   -255.40  0.00     0.00     0.00     -20.67   -0.00    0.00     -526.61 
140      0.66     10.10    243.05   -411.52  -84.60   -260.56  0.00     0.00     0.00     -22.69   -0.00    0.00     -536.30 
141      0.58     10.42    263.00   -396.72  -86.69   -257.34  0.00     0.00     0.00     -16.27   -0.00    0.00     -494.02 
142      0.60     10.96    241.75   -409.90  -79.16   -252.40  0.00     0.00     0.00     -19.02   0.00     0.00     -518.73 
143      0.60     10.73    245.36   -427.45  -82.84   -260.56  0.00     0.00     0.00     -19.27   -0.00    0.00     -544.76 
144      0.65     9.88     249.51   -424.38  -83.98   -250.79  0.00     0.00     0.00     -20.92   -0.00    0.00     -530.56 
145      0.72     10.20    243.32   -416.32  -85.27   -244.45  0.00     0.00     0.00     -17.13   -0.00    0.00     -519.85 
146      0.74     10.07    262.40   -405.06  -84.12   -262.15  0.00     0.00     0.00     -17.46   0.00     0.00     -506.38 
147      0.73     10.12    253.53   -429.94  -86.44   -256.30  0.00     0.00     0.00     -19.03   0.00     0.00     -538.18 
148      0.62     10.36    247.17   -427.08  -79.69   -253.50  0.00     0.00     0.00     -19.54   0.00     0.00     -532.64 
149      0.72     10.36    235.84   -436.60  -76.66   -251.94  0.00     0.00     0.00     -18.41   -0.00    0.00     -547.77 
150      0.57     11.12    261.88   -436.76  -75.34   -254.25  0.00     0.00     0.00     -20.26   0.00     0.00     -524.74 
151      0.70     10.26    261.36   -427.73  -79.31   -259.10  0.00     0.00     0.00     -20.52   0.00     0.00     -525.29 
152      0.69     10.53    239.39   -438.53  -83.62   -254.74  0.00     0.00     0.00     -20.43   -0.00    0.00     -557.93 
153      0.59     10.80    251.46   -430.18  -89.16   -249.49  0.00     0.00     0.00     -17.63   -0.00    0.00     -535.00 
154      0.70     10.67    220.67   -418.54  -83.36   -255.51  0.00     0.00     0.00     -17.67   0.00     0.00     -554.41 
155      0.67     9.85     255.58   -426.48  -83.91   -247.00  0.00     0.00     0.00     -16.83   -0.00    0.00     -518.64 
156      0.60     10.22    229.43   -421.61  -81.28   -250.05  0.00     0.00     0.00     -20.11   -0.00    0.00     -543.62 
157      0.60     10.11    232.34   -428.19  -82.87   -263.99  0.00     0.00     0.00     -21.85   -0.00    0.00     -564.56 
158      0.70     10.15    233.36   -424.96  -87.70   -263.43  0.00     0.00     0.00     -21.10   -0.00    0.00     -563.84 
159      0.63     10.50    229.40   -408.99  -79.64   -251.36  0.00     0.00     0.00     -17.54   0.00     0.00     -528.14 
160      0.61     10.98    228.25   -424.42  -70.88   -262.19  0.00     0.00     0.00     -19.50   0.00     0.00     -548.74 
161      0.74     10.35    251.38   -410.82  -84.52   -253.67  0.00     0.00     0.00     -17.92   0.00     0.00     -515.55 
162      0.77     10.44    224.00   -414.32  -84.78   -256.35  0.00     0.00     0.00     -16.11   0.00     0.00     -547.55 
163      0.84     10.31    246.36   -419.85  -83.49   -260.03  0.00     0.00     0.00     -15.95   0.00     0.00     -532.97 
164      0.75     10.30    246.94   -438.95  -89.25   -258.69  0.00     0.00     0.00     -19.12   -0.00    0.00     -559.07 
165      0.76     10.09    215.61   -429.51  -89.62   -260.85  0.00     0.00     0.00     -20.26   -0.00    0.00     -584.63 
166      0.75     10.47    243.79   -426.71  -86.40   -268.11  0.00     0.00     0.00     -19.52   0.00     0.00     -556.95 
167      0.78     10.38    231.27   -437.88  -84.35   -258.90  0.00     0.00     0.00     -18.88   -0.00    0.00     -568.74 
168      0.79     10.19    218.73   -428.36  -81.05   -260.41  0.00     0.00     0.00     -18.79   0.00     0.00     -569.88 
169      0.75     10.49    239.32   -426.32  -80.79   -261.11  0.00     0.00     0.00     -20.16   0.00     0.00     -549.06 
170      0.76     10.47    199.68   -432.94  -85.83   -252.71  0.00     0.00     0.00     -17.81   0.00     0.00     -589.60 
171      0.54     11.16    256.33   -440.76  -77.95   -250.29  0.00     0.00     0.00     -19.27   0.00     0.00     -531.93 
172      0.66     10.17    231.75   -423.92  -80.39   -258.56  0.00     0.00     0.00     -21.02   -0.00    0.00     -552.15 
173      0.67     10.89    227.98   -439.68  -80.09   -260.68  0.00     0.00     0.00     -19.87   -0.00    0.00     -572.32 
174      0.70     10.68    239.61   -441.00  -88.74   -252.08  0.00     0.00     0.00     -17.51   -0.00    0.00     -559.72 
175      0.75     10.39    237.55   -433.45  -80.23   -258.76  0.00     0.00     0.00     -18.76   0.00     0.00     -553.65 
176      0.72     10.47    237.45   -425.82  -81.49   -261.14  0.00     0.00     0.00     -19.41   0.00     0.00     -550.41 
177      0.64     10.69    227.57   -431.88  -79.44   -251.85  0.00     0.00     0.00     -20.65   0.00     0.00     -556.25 
178      0.71     9.95     239.50   -427.62  -86.71   -252.24  0.00     0.00     0.00     -18.56   -0.00    0.00     -545.65 
179      0.71     10.25    236.97   -429.59  -81.56   -248.08  0.00     0.00     0.00     -21.92   -0.00    0.00     -544.18 
180      0.73     10.47    227.47   -426.84  -82.15   -256.83  0.00     0.00     0.00     -21.00   -0.00    0.00     -559.35 
